description,price,rating,review_count,url
"Dell Latitude E7270 UltraBook Screen Business Laptop (Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi, Smart Card Reader) Win 10 Pro (Renewed)",,,126,https://www.amazon.com/Dell-Latitude-E7270-UltraBook-Refurbished/dp/B07D5MCQ82/ref=sr_1_45?dchild=1&keywords=dell+laptop&qid=1607397175&sr=8-45
"2020 Dell Inspiron 15 3593 15.6"" HD Touchscreen Laptop Computer, Intel Quad-Core i7-1065G7, 12GB RAM, 512GB PCIe SSD, Intel Iris Plus Graphics, MaxxAudio, HD Webcam, Win 10 S, 32GB SnowBell USB Card",,,5,https://www.amazon.com/Dell-Inspiron-Touchscreen-Quad-Core-i7-1065G7/dp/B08L71B2Z8/ref=sr_1_46?dchild=1&keywords=dell+laptop&qid=1607397175&sr=8-46
"2020 Newest Dell 15 3000 Premium PC Laptop: 15.6 HD Non-Touch Display, AMD Dual-Core A9 Processor(3.10GHz), 8GB Ram, 256GB SSD, WiFi, Bluetooth, Webcam, MaxxAudio, HDMI, Windows 10 Pro TM Tech Bundle",,,19,https://www.amazon.com/Newest-Dell-3000-Premium-Laptop/dp/B088F58L6H/ref=sr_1_47?dchild=1&keywords=dell+laptop&qid=1607397175&sr=8-47
"Dell Inspiron 14"" 2-in-1 HD Touchscreen Laptop, 11th Generation Intel Core i3-1115G4, 32GB DDR4 Memory, 1TB PCIe SSD, Webcam, Online Class Ready, HDMI, FP Reader, WiFi, Win10 Home, Dune Silver",,,7,https://www.amazon.com/Dell-Inspiron-Touchscreen-Generation-i3-1115G4/dp/B08MWSYB7P/ref=sr_1_48?dchild=1&keywords=dell+laptop&qid=1607397175&sr=8-48
"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L, Silver",,,"18,458",https://www.amazon.com/Acer-Display-Graphics-Keyboard-A515-43-R19L/dp/B07RF1XD36/ref=sr_1_49?dchild=1&keywords=dell+laptop&qid=1607397175&sr=8-49
"2020 Dell Inspiron 15 3000 3583 Flagship Laptop 15.6"" HD Anti-Glare Display Intel Core Celeron 4205U Processor 8GB DDR4 128GB SSD 1TB HDD Intel UHD Graphics Webcam WiFi Win 10 + iCarp Wireless Mouse",,,25,https://www.amazon.com/Dell-Inspiron-15-3000-Anti-Glare/dp/B08921SYNL/ref=sr_1_50?dchild=1&keywords=dell+laptop&qid=1607397175&sr=8-50
"Dell Inspiron 14 5400 2 in 1 - 14 Inch FHD Touchscreen, Intel Core i7, 12GB Memory, 512GB Solid State Drive, Windows 10 Home (Latest Model)- Titan Grey",,,86,https://www.amazon.com/Dell-Inspiron-14-5400-Touchscreen/dp/B0897186X2/ref=sr_1_51?dchild=1&keywords=dell+laptop&qid=1607397175&sr=8-51
"2020 Newest Dell Inspiron 14 3000 14"" HD Intel Pentium Gold 5405U 8GB DDR4 RAM 128GB SSD PCle Intel UHD Graphics 610, 2 x USB 3.1 Black Windows 10 Home 32GB Tela USB Card",,,39,https://www.amazon.com/Dell-Inspiron-14-Pentium-Graphics/dp/B08F24RGW4/ref=sr_1_52?dchild=1&keywords=dell+laptop&qid=1607397175&sr=8-52
"Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 8GB DDR4 Memory, 256GB PCIe Solid State Drive, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, KKE Mousepad, Win10 Home, Black",,,80,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A05760273PRU8OGD0X5EC&url=%2FDell-Inspiron-Processor-Bluetooth-Mousepad%2Fdp%2FB08HY95M3V%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397175%26sr%3D8-53-spons%26psc%3D1&qualifier=1607397175&id=189470897119908&widgetName=sp_btf
"2020 Newest Dell 15 3000 Premium PC Laptop: 15.6 HD Display, AMD Dual-Core A9 Processor, 8GB Ram, 128GB SSD, WiFi, Bluetooth, Webcam, MaxxAudio, HDMI, Win10 Pro , June Mousepad",,,5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0554339T92MBYEL82OC&url=%2F2020-Newest-Dell-Premium-Laptop%2Fdp%2FB085WZB8KP%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397175%26sr%3D8-54-spons%26psc%3D1&qualifier=1607397175&id=189470897119908&widgetName=sp_btf
"2020 14.1 inch Laptop, IPS Display, Intel 64-bit Dual-core Atom x5 Processor, 6GB RAM, 64GB eMMC ROM, scalable 1TB SSD Solid State Drive, 10000 mAh high Battery Life, Windows 10 Home",,,56,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0086548FVBDPF1WHTRD&url=%2FDisplay-Dual-core-Processor-scalable-Battery%2Fdp%2FB08CT5XBBC%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397183%26sr%3D8-49-spons%26psc%3D1&qualifier=1607397183&id=2749222391957159&widgetName=sp_atf_next
"Dell Inspiron 15.6"" HD Business Laptop, Intel 4205U, 16GB Memory, 256GB PCIe Solid State Drive + 1TB HDD, Webcam, WiFi, KKE Mousepad, Bluetooth, Win10 Pro, Black",,,184,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A10217121TLP149NFQWG0&url=%2FDell-Inspiron-Business-Mousepad-Bluetooth%2Fdp%2FB089S9VG1V%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397183%26sr%3D8-50-spons%26psc%3D1&qualifier=1607397183&id=2749222391957159&widgetName=sp_atf_next
"Latest 2020 Dell Inspiron 15 5000 5593 Laptop, 15.6"" FHD 1080p Display, 10th Gen Intel Core i7-1065G7 8GB RAM 512GB SSD, MaxxAudio Pro Backlit KB Fingerprint Win 10 + ePark Wireless Mouse",,,12,https://www.amazon.com/Dell-5593-i7-1065G7-MaxxAudio-Fingerprint/dp/B085JSQ8XM/ref=sr_1_51?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-51
"2020 Newest Dell Inspiron 14 inch Laptop, Intel Core i5-1035G4 (Beat i7-7500) 10 Geneartion, 8GB RAM, 256GB SSD, HDMI, WiFi, Intel UHD Graphics, Bluetooth, Windows 10",,,348,https://www.amazon.com/Dell-Inspiron-i5-1035G4-Geneartion-Bluetooth/dp/B084MJPF92/ref=sr_1_52?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-52
"Dell Inspiron 5000 15.6 Inch FHD 1080P Touchscreen Laptop (Intel Core i7-1065G7 up to 3.9GHz, 16GB DDR4 RAM, 512GB SSD, Intel UHD Graphics, Backlit KB, HDMI, WiFi, Bluetooth, Win10)",,,117,https://www.amazon.com/Dell-Inspiron-Touchscreen-i7-1065G7-Bluetooth/dp/B0826R1P4G/ref=sr_1_53?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-53
2021 Dell Inspiron 15 3593 15.6 Inch Touchscreen Laptop| Intel Core i7-1065G7 up to 3.9 GHz| 16GB RAM| 512GB SSD (Boot) + 1TB HDD| Webcam| Bluetooth| HDMI| Win10 S + NexiGo Wireless Mouse Bundle,,,,https://www.amazon.com/Dell-Inspiron-Touchscreen-i7-1065G7-Bluetooth/dp/B08NGXKBMX/ref=sr_1_54?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-54
"Dell 2018 Inspiron 15 7000 15.6 inches 2 in 1 FHD Touchscreen Laptop, 8th Gen Intel Quad-Core i5-8250U up to 3.40GHz 8GB DDR4 256GB SSD 2x2 802.11ac Backlit Keyboard Win 10 (Renewed)",,,11,https://www.amazon.com/Dell-Touchscreen-Quad-Core-Certified-Refurbished/dp/B07HKJSL2F/ref=sr_1_55?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-55
"Dell 2020 G5 15.6'' FHD Gaming Laptop, Intel i7-10750H, NVIDIA GTX 1650Ti, 32GB DDR4 RAM, 1TB PCIe Solid State Drive, HDMI, WiFi, Backlit Keyboard, KKE Mouse Pad, Win10 Home",,,41,https://www.amazon.com/Dell-Gaming-i7-10750H-Backlit-Keyboard/dp/B08D8MWYSJ/ref=sr_1_56?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-56
"Samsung Chromebook XE303C12-A01 11.6-inch, Exynos 5250, 2GB RAM, 16GB SSD, Silver (Renewed)",,,"4,968",https://www.amazon.com/Samsung-Chromebook-Wi-Fi-11-6-Inch-Refurbished/dp/B00M9K7L8S/ref=sr_1_57?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-57
"Dell Inspiron 15 3000 Full HD Touchscreen Laptop, Core i5-1035G1 up to 3.60 GHz, 16GB RAM, 512GB SSD+1TB HDD, Webcam, Keypad, Ethernet, Mytrix HDMI Cable, Win 10",,,,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1035G1-Ethernet/dp/B08NFMM3X2/ref=sr_1_58?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-58
"Flagship 2020 Dell Inspiron 14 3000 Business Laptop Computer I 14"" HD Anti-Glare Display I Intel Pentium Gold 5405U 2.3GHz I 8GB DDR4 128GB SSD I WiFi HDMI MaxxAudio Win 10 + iCarp Wireless Mouse",,,39,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A00537461GCPGDL3LVP7O&url=%2FDell-Inspiron-14-3000-Anti-Glare%2Fdp%2FB089YFCQHY%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397183%26sr%3D8-59-spons%26psc%3D1&qualifier=1607397183&id=2749222391957159&widgetName=sp_mtf
"2020 Newest Dell Inspiron 14 5000 Series 5402 Laptop, 14"" Full HD Screen, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 128GB SSD, Backlit Keyboard, Windows 10 with E.S Holiday32GB USB Card",,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0012050BBXCME520D94&url=%2FDell-Inspiron-i3-1115G4-Processor-Holiday32GB%2Fdp%2FB08P55M1GB%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397183%26sr%3D8-60-spons%26psc%3D1&qualifier=1607397183&id=2749222391957159&widgetName=sp_mtf
"Dell Latitude 3000 3310 13.3"" Touchscreen 2 in 1 Notebook - 1920 x 1080 - Core i5 i5-8265U - 8 GB RAM - 128 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Tech",,,5,https://www.amazon.com/Dell-Latitude-3310-Touchscreen-Notebook/dp/B088XY8FKK/ref=sr_1_61?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-61
"Dell Inspiron 15 7000- 15 Inch FHD Touchscreen, Intel Core i7, 8GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",,,28,https://www.amazon.com/Dell-Inspiron-Touchscreen-GeForce-Windows/dp/B0897X5DTP/ref=sr_1_62?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-62
Dell Inspiron 15.6 Inch HD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB Ram | 256GB SSD | Bluetooth | WiFi | Windows 10 (Black),,,536,https://www.amazon.com/Dell-Inspiron-Touchscreen-Performance-Bluetooth/dp/B079ZJLMJN/ref=sr_1_63?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-63
"Dell Latitude 5490 / Intel 1.7 GHz Core i5-8350U Quad Core CPU / 16GB RAM / 512GB SSD / 14"" FHD (1920 x 1080) Display / HDMI / USB-C / Webcam / Windows 10 Pro (Renewed)",,,4,https://www.amazon.com/Dell-Latitude-5490-i5-8350U-Display/dp/B07TJ94DZW/ref=sr_1_64?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-64
"Dell Inspiron 15 3000 Full HD Touchscreen Laptop, Core i5-1035G1 up to 3.60 GHz, 32GB RAM, 1TB SSD, Webcam, Keypad, Ethernet, Mytrix HDMI Cable, Office 365, Win 10",,,,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1035G1-Ethernet/dp/B08NFLYVTY/ref=sr_1_65?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-65
Dell Inspiron 17 3000 3793 Premium 2020 Business Laptop I 17.3 inch Full HD Display I 10th Gen Intel Quad-Core i7-1065G7 I 32GB DDR4 1TB SSD I WiFi HDMI Win 10 + Delca 16GB Micro SD Card,,,18,https://www.amazon.com/Dell-Inspiron-17-3000-Quad-Core/dp/B08B3K7S46/ref=sr_1_66?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-66
"2020 Dell Inspiron 15 3000 15.6 Inch Touchscreen Laptop, Intel Core i3-1005G1 (Beats i5-7200U), 8GB RAM, 128GB SSD (Boot) + 1TB HDD, WiFi, HDMI, Windows 10 S + NexiGo Wireless Mouse Bundle",,,186,https://www.amazon.com/Dell-Inspiron-Touchscreen-i3-1005G1-i5-7200U/dp/B087P6CBHZ/ref=sr_1_67?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-67
"Latest_Dell Inspiron 17.3"" FHD Anti-Glare LED-Backlit Display Laptop, 10th Generation Intel Core i7-1065G7 Processor, 8GB RAM, 512GB SSD, Wireless+Bluetooth, Windows 10, BDQPOWER Mouse Pad",,,,https://www.amazon.com/Latest_Dell-Anti-Glare-LED-Backlit-Generation-i7-1065G7/dp/B08KD9NKYZ/ref=sr_1_68?dchild=1&keywords=dell+laptop&qid=1607397183&sr=8-68
"Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 8GB DDR4 Memory, 128GB PCIe Solid State Drive, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, KKE Mousepad, Win10 Home, Black",,,80,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A057661913JB0L5WWZPIA&url=%2FDell-Inspiron-Processor-Bluetooth-Mousepad%2Fdp%2FB08HY97NV4%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397183%26sr%3D8-69-spons%26psc%3D1&qualifier=1607397183&id=2749222391957159&widgetName=sp_btf
"Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 16GB DDR4 Memory, 256GB PCIe Solid State Drive + 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, KKE Mousepad, Win10 Home, Black",,,435,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A05757272JX0XJIMZS7EV&url=%2FDell-Inspiron-Processor-Bluetooth-Mousepad%2Fdp%2FB08HY85TX5%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397183%26sr%3D8-70-spons%26psc%3D1&qualifier=1607397183&id=2749222391957159&widgetName=sp_btf
"Dell Inspiron 14 3000 2020 Premium Laptop Computer I 14"" HD Anti-Glare I Intel Pentium Gold 5405U I 16GB DDR4 512GB PCIe SSD + 1TB HDD I HDMI MaxxAudio Office 365 Win 10 Pro + Delca 16GB Micro SD Card",,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A04662191SDEKMDB8150T&url=%2FDell-Inspiron-14-3000-Anti-Glare%2Fdp%2FB08F1N9L4Q%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397191%26sr%3D8-65-spons%26psc%3D1&qualifier=1607397191&id=3446105904571295&widgetName=sp_atf_next
"2020 Newest Dell Inspiron 15 5000 Premium PC Laptop: 15.6 Inch FHD Touchscreen Display,10th Gen i7, 32GB RAM, 512GB SSD + 2TB HDD, Intel UHD Graphics, WiFi, Bluetooth, HDMI, Webcam, Backlit-KB, Win 10",,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A079882325OK3CZPYAW61&url=%2FNewest-Dell-Inspiron-Premium-Laptop%2Fdp%2FB0825JG4RC%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397191%26sr%3D8-66-spons%26psc%3D1&qualifier=1607397191&id=3446105904571295&widgetName=sp_atf_next
"Dell Latitude E6540 15.6in Laptop, Core i5-4300M 2.6GHz, 8GB Ram, 240GB SSD, DVDRW, Windows 10 Pro 64bit (Renewed)",,,16,https://www.amazon.com/Dell-Latitude-E6540-Certified-Refurbished/dp/B07GCVPRTS/ref=sr_1_67?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-67
"2020 Latest Dell Inspiron 15 5000 5593 Laptop | 15.6"" Full HD 1080p | 10th Gen Intel Core i7-1065G7 | MaxxAudio Pro Backlit KB Fingerprint Win 10 + CUE USB Drive (8GB RAM | 512GB SSD)",,,7,https://www.amazon.com/Dell-Inspiron-5000-5593-Fingerprint/dp/B089N8H253/ref=sr_1_68?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-68
"Dell Inspiron 17 Laptop, 17.3"" Full HD Screen, 10th Gen Intel Core i7-1065G7 Quad-Core Processor up to 3.90GHz, MX230 Graphics, 16GB RAM, 256GB SSD + 1TB HDD, DVD, Wireless-AC, Windows 10 Home, Black",,,17,https://www.amazon.com/Dell-i7-1065G7-Quad-Core-Processor-Wireless-AC/dp/B088F56618/ref=sr_1_69?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-69
Dell Latitude 5480 | 14 inch Business Laptop | Intel i5-6300U | 8GB DDR4 | 256GB SSD | Backlit Keyboard | Win 10 Pro (Renewed),,,31,https://www.amazon.com/Dell-Latitude-Business-i5-6300U-Keyboard/dp/B07MBR4F43/ref=sr_1_71?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-71
"Dell Latitude 3510 15.6"" Notebook - Full HD - 1920 x 1080 - Core i7 i7-10510U 10th Gen 1.8GHz Quad-core (4 Core) - 8GB RAM - 256GB SSD",,,3,https://www.amazon.com/Dell-Latitude-3510-15-6-Notebook/dp/B08BB2TH49/ref=sr_1_73?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-73
"2020 Newest Dell Inspiron 14 3000 Business Laptop Computer I 14"" HD Anti-Glare I Intel Pentium Gold 5405U 2.3GHz I 8GB DDR4 512GB PCIe SSD 1TB HDD I WiFi HDMI MaxxAudio Win 10 + iCarp Wireless Mouse",,,9,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A005448225RPZNYN3A1WC&url=%2FDell-Inspiron-14-3000-Anti-Glare%2Fdp%2FB089XVLJ11%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397191%26sr%3D8-75-spons%26psc%3D1&qualifier=1607397191&id=3446105904571295&widgetName=sp_mtf
"2021 Flagship Dell Inspiron 15 5000 Laptop Computer 15.6"" Full HD Display 11th Gen Intel Quad-Core i7-1165G7 16GB DDR4 512GB SSD MaxxAudio Backlit Webcam HDMI WiFi USB-C Win 10 + iCarp Wireless Mouse",,,7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0140466I7ZD92BC324&url=%2FDell-5593-Touchscreen-i7-10510U-MaxxAudio%2Fdp%2FB08543WRHJ%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397191%26sr%3D8-76-spons%26psc%3D1&qualifier=1607397191&id=3446105904571295&widgetName=sp_mtf
"LG Gram Laptop - 14"" Full HD IPS Display, Intel 10th Gen Core i5-1035G7 CPU, 8GB RAM, 256GB M.2 NVMe SSD, Thunderbolt 3, 18.5 Hour Battery Life - 14Z90N (2020) (14Z90N-U.ARW5U1)",,,92,https://www.amazon.com/LG-Gram-Laptop-i5-1035G7-Thunderbolt/dp/B082XQWNPY/ref=sr_1_77?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-77
"Newest Dell Inspiron 15.6"" HD Touchscreen Premium Laptop | 10th Gen Intel Quad-Core i7-1065G7 | 12GB RAM | 256GB SSD | Card Reader | HDMI | Windows 10 + Woov Accessory Bundled",,,,https://www.amazon.com/Dell-Touchscreen-Quad-Core-i7-1065G7-Accessory/dp/B08N113TGH/ref=sr_1_78?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-78
"Dell Inspiron 3000 14 in Laptop Computer 2020 Newest, Intel Core i5-1035G4 (Up to 3.7GHz), 16GB RAM, 512GB SSD, HDMI, WiFi, Intel UHD Graphics, Bluetooth, Windows 10 w/ HESVAP Accessories",,,29,https://www.amazon.com/Dell-Inspiron-i5-1035G4-Bluetooth-Accessories/dp/B082872C54/ref=sr_1_79?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-79
"2020 Dell G3 15.6"" Full HD 1080p Gaming Laptop PC, Intel Core i5-10300H Quad-Core Processor, 8GB DDR4 RAM, 256GB SSD, NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, HDMI, 3D Audio, Windows 10, Black",,,,https://www.amazon.com/Dell-i5-10300H-Quad-Core-Processor-Keyboard/dp/B08NFFSRXL/ref=sr_1_80?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-80
Dell Inspiron 14 3000 2020 Newest Business Laptop Computer I 14 inch HD Anti-Glare Display I Intel Pentium Gold 5405U I 8GB DDR4 512GB SSD I WiFi HDMI MaxxAudio Win 10 + Delca 16GB Micro SD Card,,,8,https://www.amazon.com/Dell-Inspiron-14-3000-Anti-Glare/dp/B08B5YVYL3/ref=sr_1_81?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-81
"2019 Newest Dell Inspiron 15 5000 15.6"" Full HD FHD Touchscreen (1920x1080) Business Laptop (Intel Quad-Core i7-8550U, 16GB DDR4 RAM, 512GB SSD) HDMI, Backlit Keyboard, UHD 620, Windows 10",,,117,https://www.amazon.com/Dell-Inspiron-5000-Touchscreen-Laptop/dp/B07RY4WH7L/ref=sr_1_82?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-82
"Dell XPS 13 7390 13.3 inch 4K UHD InfinityEdge Touchscreen Laptop (Silver) 10th Gen Intel Core i7-10710U, 16GB RAM, 1TB SSD, Windows 10 Home Advance (XPS7390-7681SLV-PUS)",,,63,https://www.amazon.com/Dell-InfinityEdge-Graphics-XPS7390-7681SLV-PUS-13-13-99/dp/B07XYTC8WG/ref=sr_1_83?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-83
"Dell 13.3-Inch 2-in-1 4K UHD (3840x2160) Touch Laptop PC, Intel i7-10510U Processor, 16GB DDR4, 512GB SSD + 32GB Optane, Backlit Keyboard, Fingerprint Reader, Bluetooth, Windows 10 w/Dell Active Pen",,,4,https://www.amazon.com/Dell-UHD-16GB-512GB-Fingerprint/dp/B08H73HLVK/ref=sr_1_84?dchild=1&keywords=dell+laptop&qid=1607397191&sr=8-84
Dell Inspiron 14 3000 2020 Newest Business Laptop Computer I 14 inch HD Anti-Glare Display I Intel Pentium Gold 5405U I 8GB DDR4 128GB SSD I WiFi HDMI MaxxAudio Win 10 + Delca 16GB Micro SD Card,,,8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A046281928N87E6BNI7G1&url=%2FDell-Inspiron-14-3000-Anti-Glare%2Fdp%2FB08B5YQZZ1%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397191%26sr%3D8-85-spons%26psc%3D1&qualifier=1607397191&id=3446105904571295&widgetName=sp_btf
"Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 12GB DDR4 Memory, 128GB PCIe Solid State Drive + 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, KKE Mousepad, Win10 Home, Black",,,80,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0575627J7E0VCKLBT6U&url=%2FDell-Inspiron-Processor-Bluetooth-Mousepad%2Fdp%2FB08HY8J2L3%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397191%26sr%3D8-86-spons%26psc%3D1&qualifier=1607397191&id=3446105904571295&widgetName=sp_btf
"Dell Inspiron 14 3000 2020 Premium Laptop Computer I 14"" HD Anti-Glare I Intel Pentium Gold 5405U I 16GB DDR4 1TB PCIe SSD + 2TB HDD I HDMI MaxxAudio Office 365 Win 10 Pro + Delca 16GB Micro SD Card",,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A04660632S8UMRTCSSULV&url=%2FDell-Inspiron-14-3000-Anti-Glare%2Fdp%2FB08F27MSM8%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397198%26sr%3D8-81-spons%26psc%3D1&qualifier=1607397198&id=2958822282195210&widgetName=sp_atf_next
"LG Gram Laptop - 17"" IPS WQXGA (2560 x 1600) Intel 10th Gen Core i7 1065G7 CPU, 16GB RAM, 1TB M.2 NVMe SSD (512GB x2), 17 Hour Battery, Thunderbolt 3 - 17Z90N (2020)",,,168,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A03949633GFDGYKWOFRV9&url=%2FLG-Gram-Laptop-Battery-Thunderbolt%2Fdp%2FB082XQR86P%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1607397198%26sr%3D8-82-spons%26psc%3D1&qualifier=1607397198&id=2958822282195210&widgetName=sp_atf_next
"Dell Latitude E6540 15.6inch Laptop, Core i7-4800MQ 2.7GHz, 16GB Ram, 500GB SSD, DVDRW, Windows 10 Pro 64bit, Webcam (Renewed)",,,20,https://www.amazon.com/Dell-Latitude-i7-4800MQ-Certified-Refurbished/dp/B07GCS5CY7/ref=sr_1_83?dchild=1&keywords=dell+laptop&qid=1607397198&sr=8-83
"Dell Latitude 5411 14"" Notebook - Full HD - 1920 x 1080 - Core i7 i7-10850H 10th Gen 2.7GHz Hexa-core (6 Core) - 16GB RAM - 256GB SSD",,,,https://www.amazon.com/Dell-Latitude-5411-Notebook-i7-10850H/dp/B08B9Q2LN6/ref=sr_1_84?dchild=1&keywords=dell+laptop&qid=1607397198&sr=8-84
"Dell Inspiron 14"" 2-in-1 HD Touchscreen Laptop, 11th Generation Intel Core i5-1135G7, 16GB DDR4 Memory, 1TB PCIe SSD, Webcam, Online Class Ready, HDMI, FP Reader, WiFi, Win10 Home, Dune Silver",,,9,https://www.amazon.com/Dell-Inspiron-Touchscreen-Generation-i5-1135G7/dp/B08MWXDH24/ref=sr_1_85?dchild=1&keywords=dell+laptop&qid=1607397198&sr=8-85
